complaint_id,complaint_text,category,location,timestamp,priority,department,status,resolution_days
GR000445,Signal timing causes congestion Immediate attention needed for traffic light near Central City.. Reference ID: 9210.,Traffic Light,Central City,2023-09-19 02:00:00,Medium,Utilities,In Progress,43.0
GR000446,Low water pressure affecting households Concern regarding water supply on the main street of Downtown.. Reference ID: 3299.,Water Supply,Downtown,2023-08-17 05:00:00,Low,Municipal Services,Resolved,43.0
GR000447,Dirty streets need immediate cleaning Please check the sanitation issue at Residential Area.. Reference ID: 4585.,Sanitation,Residential Area,2023-09-07 07:00:00,Medium,Public Works,In Progress,3.0
GR000448,Contaminated water from municipal supply Immediate attention needed for water supply near Commercial Area.. Reference ID: 8695.,Water Supply,Commercial Area,2023-08-21 01:00:00,Medium,Public Works,Resolved,46.0
GR000449,Inadequate police patrolling Concern regarding community safety on the main street of Central City.. Reference ID: 9918.,Community Safety,Central City,2023-10-19 05:00:00,High,Utilities,Resolved,38.0
GR000450,Dark road at night due to non-functional lights Immediate attention needed for street light near Commercial Area.. Reference ID: 4651.,Street Light,Commercial Area,2023-09-22 12:00:00,Medium,Police,In Progress,31.0
GR000451,Signal timing causes congestion Immediate attention needed for traffic light near North District.. Reference ID: 3713.,Traffic Light,North District,2023-04-28 02:00:00,Medium,Police,Open,
GR000452,Garbage not collected for days Large sanitation problem reported by citizens in Suburb Area.. Reference ID: 7793.,Sanitation,Suburb Area,2023-06-19 23:00:00,Medium,Public Works,In Progress,31.0
GR000453,Low water pressure affecting households Immediate attention needed for water supply near Downtown.. Reference ID: 1367.,Water Supply,Downtown,2023-05-05 01:00:00,Medium,Municipal Services,Resolved,9.0
GR000454,Stray dogs roaming streets dangerously Please check the community safety issue at North District.. Reference ID: 3725.,Community Safety,North District,2023-05-13 05:00:00,High,Utilities,Resolved,41.0
GR000455,Deep pothole on Main Road causing accidents Large pothole problem reported by citizens in Central City.. Reference ID: 8359.,Pothole,Central City,2023-11-07 15:00:00,High,Utilities,Open,
GR000456,Vehicles blocking entire street Concern regarding parking on the main street of Downtown.. Reference ID: 3979.,Parking,Downtown,2023-11-16 21:00:00,Low,Police,Open,22.0
GR000457,Entire road surface needs repair Large road damage problem reported by citizens in Downtown.. Reference ID: 7196.,Road Damage,Downtown,2023-07-17 04:00:00,Medium,Public Works,Open,
GR000458,Stray dogs roaming streets dangerously Concern regarding community safety on the main street of Industrial Zone.. Reference ID: 2577.,Community Safety,Industrial Zone,2023-04-01 15:00:00,High,Public Works,Resolved,8.0
GR000459,Multiple broken street lights on the avenue Concern regarding street light on the main street of Residential Area.. Reference ID: 9835.,Street Light,Residential Area,2023-01-01 21:00:00,Low,Utilities,Resolved,56.0
GR000460,New potholes appeared after rain Large pothole problem reported by citizens in Commercial Area.. Reference ID: 8899.,Pothole,Commercial Area,2023-07-15 11:00:00,Medium,Public Works,In Progress,
GR000461,Entire road surface needs repair The road damage status in West Zone is critical.. Reference ID: 9908.,Road Damage,West Zone,2023-07-29 08:00:00,High,Municipal Services,Open,51.0
GR000462,Deep pothole on Main Road causing accidents Concern regarding pothole on the main street of Downtown.. Reference ID: 1117.,Pothole,Downtown,2023-07-12 20:00:00,High,Municipal Services,Resolved,27.0
GR000463,Loud music from nearby establishment Immediate attention needed for noise pollution near South District.. Reference ID: 5155.,Noise Pollution,South District,2023-05-14 17:00:00,Medium,Utilities,Resolved,18.0
GR000464,Parking violation enforcement needed Concern regarding parking on the main street of West Zone.. Reference ID: 8904.,Parking,West Zone,2023-04-02 11:00:00,Medium,Utilities,In Progress,37.0
GR000465,Loud music from nearby establishment Please check the noise pollution issue at Industrial Zone.. Reference ID: 4764.,Noise Pollution,Industrial Zone,2023-08-17 22:00:00,Medium,Municipal Services,Open,
GR000466,Insufficient parking spaces in market Large parking problem reported by citizens in Suburb Area.. Reference ID: 7375.,Parking,Suburb Area,2023-11-22 00:00:00,Medium,Public Works,Open,39.0
GR000467,Insufficient parking spaces in market The parking status in South District is critical.. Reference ID: 4633.,Parking,South District,2023-07-09 02:00:00,High,Public Works,Resolved,26.0
GR000468,Traffic light stuck on red Concern regarding traffic light on the main street of Commercial Area.. Reference ID: 1941.,Traffic Light,Commercial Area,2023-03-31 20:00:00,Low,Utilities,In Progress,
GR000469,Stray dogs roaming streets dangerously Please check the community safety issue at Central City.. Reference ID: 9364.,Community Safety,Central City,2023-09-22 22:00:00,High,Municipal Services,Resolved,
GR000470,Multiple potholes near the market making driving dangerous Please check the pothole issue at Suburb Area.. Reference ID: 3579.,Pothole,Suburb Area,2023-02-14 08:00:00,High,Utilities,In Progress,26.0
GR000471,Traffic light not functioning properly Please check the traffic light issue at West Zone.. Reference ID: 2477.,Traffic Light,West Zone,2023-10-09 09:00:00,Medium,Police,In Progress,18.0
GR000472,Low water pressure affecting households Immediate attention needed for water supply near Downtown.. Reference ID: 7618.,Water Supply,Downtown,2023-10-22 00:00:00,Medium,Police,Open,7.0
GR000473,Inadequate police patrolling The community safety status in South District is critical.. Reference ID: 2917.,Community Safety,South District,2023-09-20 08:00:00,High,Police,Resolved,25.0
GR000474,Signal timing causes congestion The traffic light status in Residential Area is critical.. Reference ID: 8517.,Traffic Light,Residential Area,2023-12-15 14:00:00,High,Public Works,In Progress,
GR000475,Multiple broken street lights on the avenue Large street light problem reported by citizens in Industrial Zone.. Reference ID: 6172.,Street Light,Industrial Zone,2023-07-31 11:00:00,Medium,Public Works,Resolved,16.0
GR000476,Faulty electrical connection creating hazard The electricity status in South District is critical.. Reference ID: 2245.,Electricity,South District,2023-10-11 05:00:00,High,Utilities,In Progress,58.0
GR000477,Signal timing causes congestion Large traffic light problem reported by citizens in Central City.. Reference ID: 9175.,Traffic Light,Central City,2023-04-13 07:00:00,Medium,Municipal Services,In Progress,
GR000478,Contaminated water from municipal supply Large water supply problem reported by citizens in West Zone.. Reference ID: 2747.,Water Supply,West Zone,2023-03-03 02:00:00,Medium,Utilities,Resolved,
GR000479,Street crime increasing daily The community safety status in North District is critical.. Reference ID: 6167.,Community Safety,North District,2023-09-10 18:00:00,High,Police,In Progress,
GR000480,Street crime increasing daily Large community safety problem reported by citizens in Central City.. Reference ID: 3101.,Community Safety,Central City,2023-01-28 16:00:00,High,Utilities,In Progress,3.0
GR000481,Street crime increasing daily Large community safety problem reported by citizens in Suburb Area.. Reference ID: 8490.,Community Safety,Suburb Area,2023-03-03 22:00:00,High,Utilities,In Progress,1.0
GR000482,No water supply for 5 days The water supply status in Industrial Zone is critical.. Reference ID: 6924.,Water Supply,Industrial Zone,2023-11-10 08:00:00,High,Municipal Services,Resolved,
GR000483,No electricity for one week The electricity status in Residential Area is critical.. Reference ID: 4013.,Electricity,Residential Area,2023-09-13 13:00:00,High,Municipal Services,In Progress,24.0
GR000484,Traffic noise intolerable at night Immediate attention needed for noise pollution near Industrial Zone.. Reference ID: 3947.,Noise Pollution,Industrial Zone,2023-10-20 04:00:00,Medium,Municipal Services,Open,52.0
GR000485,Water pipeline burst causing shortage Immediate attention needed for water supply near Commercial Area.. Reference ID: 4212.,Water Supply,Commercial Area,2023-03-16 23:00:00,Medium,Municipal Services,In Progress,12.0
GR000486,Vehicles blocking entire street Concern regarding parking on the main street of Residential Area.. Reference ID: 9748.,Parking,Residential Area,2023-06-11 15:00:00,Low,Police,In Progress,37.0
GR000487,Deep pothole on Main Road causing accidents Large pothole problem reported by citizens in Industrial Zone.. Reference ID: 1983.,Pothole,Industrial Zone,2023-04-21 08:00:00,High,Utilities,Resolved,
GR000488,Traffic noise intolerable at night The noise pollution status in Central City is critical.. Reference ID: 5222.,Noise Pollution,Central City,2023-06-26 00:00:00,High,Utilities,Open,44.0
GR000489,Signal timing causes congestion The traffic light status in West Zone is critical.. Reference ID: 6818.,Traffic Light,West Zone,2023-06-16 21:00:00,High,Utilities,Resolved,6.0
GR000490,No designated parking area created Immediate attention needed for parking near Downtown.. Reference ID: 3373.,Parking,Downtown,2023-03-27 20:00:00,Medium,Police,In Progress,37.0
GR000491,Insufficient parking spaces in market Large parking problem reported by citizens in South District.. Reference ID: 6629.,Parking,South District,2023-04-27 10:00:00,Medium,Police,Resolved,
GR000492,Faulty electrical connection creating hazard The electricity status in Downtown is critical.. Reference ID: 8289.,Electricity,Downtown,2023-07-05 23:00:00,High,Utilities,In Progress,
GR000493,Multiple potholes near the market making driving dangerous The pothole status in East Zone is critical.. Reference ID: 2311.,Pothole,East Zone,2023-04-18 05:00:00,High,Utilities,Open,
GR000494,Entire road surface needs repair Please check the road damage issue at Commercial Area.. Reference ID: 7504.,Road Damage,Commercial Area,2023-09-26 02:00:00,Medium,Public Works,In Progress,6.0
GR000495,Vehicles blocking entire street Large parking problem reported by citizens in Central City.. Reference ID: 5655.,Parking,Central City,2023-08-15 20:00:00,Medium,Municipal Services,Open,11.0
GR000496,Severe pothole damage on highway affecting commute The pothole status in North District is critical.. Reference ID: 8801.,Pothole,North District,2023-08-28 17:00:00,High,Police,Resolved,45.0
GR000497,Street crime increasing daily Concern regarding community safety on the main street of East Zone.. Reference ID: 8126.,Community Safety,East Zone,2023-09-26 20:00:00,High,Police,In Progress,15.0
GR000498,Dark road at night due to non-functional lights The street light status in Residential Area is critical.. Reference ID: 7753.,Street Light,Residential Area,2023-05-14 04:00:00,High,Police,Open,
GR000499,Dirty streets need immediate cleaning Immediate attention needed for sanitation near Suburb Area.. Reference ID: 9767.,Sanitation,Suburb Area,2023-01-05 22:00:00,Medium,Utilities,In Progress,
GR000500,Vehicles blocking entire street Please check the parking issue at Central City.. Reference ID: 9981.,Parking,Central City,2023-07-11 06:00:00,Medium,Utilities,Resolved,16.0
GR000501,Sanitation workers absent for a week Large sanitation problem reported by citizens in Industrial Zone.. Reference ID: 5308.,Sanitation,Industrial Zone,2023-02-10 13:00:00,Medium,Municipal Services,Resolved,59.0
GR000502,Traffic light stuck on red Concern regarding traffic light on the main street of Central City.. Reference ID: 5404.,Traffic Light,Central City,2023-07-31 06:00:00,Low,Public Works,Open,
GR000503,Street lighting system failure in the area The street light status in Residential Area is critical.. Reference ID: 9060.,Street Light,Residential Area,2023-04-07 10:00:00,High,Public Works,Open,
